time,hour,day,temperature,wind_speed(m/s),humidity(%),solar_radiation(MJ/m^2),energy
2019-09-14 19:15,19,257,24.74,1.56,76.60666667,0.012000000000000456,0.0
2019-09-14 19:30,19,257,24.7,0.7466666670000001,76.82,0.009333330000000473,0.0
2019-09-14 19:45,19,257,24.57333333,0.0,78.04666667,0.00866667000000021,0.0
2019-09-14 20:00,20,257,24.42,0.493333333,79.08,0.0,0.0
2019-09-14 20:15,20,257,24.37333333,0.8,78.99333333,0.002000000000000668,0.0
2019-09-14 20:30,20,257,24.40666667,0.8733333329999999,78.55333333,0.007999999999999119,0.0
2019-09-14 20:45,20,257,24.29333333,1.166666667,79.66666667,0.014666670000000437,0.0
2019-09-14 21:00,21,257,24.2,0.98,80.61333333,0.008666659999999382,0.0
2019-09-14 21:15,21,257,24.12,0.78,81.20666667,0.0066666699999995424,0.0
2019-09-14 21:30,21,257,23.93333333,1.053333333,81.74,0.0,0.0
2019-09-14 21:45,21,257,23.80666667,0.893333333,81.86666667,0.0,0.0
2019-09-14 22:00,22,257,23.7,1.193333333,82.04,0.0,0.0
2019-09-14 22:15,22,257,23.7,0.466666667,82.42,0.0,0.0
2019-09-14 22:30,22,257,23.64666667,0.213333333,82.68666667,0.0,0.0
2019-09-14 22:45,22,257,23.62,0.113333333,82.66666667,0.0,0.0
2019-09-14 23:00,23,257,23.55333333,0.173333333,82.94,0.0,0.0
2019-09-14 23:15,23,257,23.54,0.513333333,83.28666667,0.0,0.0
2019-09-14 23:30,23,257,23.5,0.12,83.46,0.0,0.0
2019-09-14 23:45,23,257,23.5,0.213333333,83.14,0.0,0.0
2019-09-15 0:00,0,258,23.36,0.06,83.28666667,0.0,0.0
2019-09-15 0:15,0,258,23.2,0.0,84.15333333,0.0,0.0
2019-09-15 0:30,0,258,23.2,0.0,84.27333333,0.0,0.0
2019-09-15 0:45,0,258,23.18,0.0,84.46666667,0.0,0.0
2019-09-15 1:00,1,258,23.14,0.0,84.84666667,0.0,0.0
2019-09-15 1:15,1,258,23.1,0.0,85.2,0.0,0.0
2019-09-15 1:30,1,258,23.06,0.066666667,85.09333333,0.0,0.0
2019-09-15 1:45,1,258,23.0,0.0,85.52666667,0.0,0.0
2019-09-15 2:00,2,258,23.0,0.0,84.72666667,0.0,0.0
2019-09-15 2:15,2,258,22.94,0.0,84.62666667,0.0,0.0
2019-09-15 2:30,2,258,22.8,0.0,85.42,0.0,0.0
2019-09-15 2:45,2,258,22.59333333,0.006666666999999999,87.08666667,0.0,0.0
2019-09-15 3:00,3,258,22.52666667,0.773333333,88.50666667,0.0,0.0
2019-09-15 3:15,3,258,22.43333333,1.58,88.83333333,0.0,0.0
2019-09-15 3:30,3,258,22.3,1.22,88.94666667,0.0,0.0
2019-09-15 3:45,3,258,22.2,1.22,88.98,0.0,0.0
2019-09-15 4:00,4,258,22.15333333,0.913333333,89.16,0.0,0.0
2019-09-15 4:15,4,258,22.0,0.64,90.02,0.0,0.0
2019-09-15 4:30,4,258,21.8,0.726666667,90.64,0.0,0.0
2019-09-15 4:45,4,258,21.74,0.62,91.11333333,0.0,0.0
2019-09-15 5:00,5,258,21.7,0.08666666699999999,91.46666667,0.0,0.0
2019-09-15 5:15,5,258,21.68666667,0.24,91.62,0.0,0.0
2019-09-15 5:30,5,258,21.7,0.333333333,91.68666667,0.003333333,0.0
2019-09-15 5:45,5,258,21.75333333,1.306666667,90.84666667,0.006666666999999999,0.0
2019-09-15 6:00,6,258,21.98,0.38,89.76666667,0.0,0.0
2019-09-15 6:15,6,258,22.01333333,1.406666667,88.85333333,0.007333332999999998,0.0
2019-09-15 6:30,6,258,21.79333333,1.5466666669999998,89.40666667,0.006666667000000001,0.02
2019-09-15 6:45,6,258,21.7,1.16,89.95333333,0.022000000000000002,0.218
2019-09-15 7:00,7,258,21.67333333,1.24,90.78,0.030666667000000012,1.082
2019-09-15 7:15,7,258,21.86,1.54,90.08,0.058666665999999985,1.734
2019-09-15 7:30,7,258,22.26666667,1.766666667,87.41333333,0.11800000000000001,2.575
2019-09-15 7:45,7,258,22.56,1.833333333,85.37333333,0.16266666700000004,3.625
2019-09-15 8:00,8,258,22.7,1.84,84.98,0.208,4.8889999999999985
2019-09-15 8:15,8,258,23.04,1.86,83.28,0.25533333299999994,6.271
2019-09-15 8:30,8,258,23.19333333,1.766666667,82.66666667,0.3053333340000002,7.254
2019-09-15 8:45,8,258,23.64,1.68,80.72666667,0.3619999999999997,8.54
2019-09-15 9:00,9,258,23.87333333,1.706666667,80.1,0.3746666660000004,9.525
2019-09-15 9:15,9,258,24.58666667,1.6,76.56,0.4739999999999998,11.486
2019-09-15 9:30,9,258,24.72666667,1.686666667,74.87333333,0.5060000000000002,13.999
2019-09-15 9:45,9,258,25.19333333,1.68,73.06666667,0.552,14.91
2019-09-15 10:00,10,258,25.25333333,2.026666667,72.36666667,0.5639999999999996,15.514
2019-09-15 10:15,10,258,25.62666667,1.506666667,69.7,0.5960000000000001,17.523
2019-09-15 10:30,10,258,25.81333333,0.893333333,67.88666667,0.605333334,18.779
2019-09-15 10:45,10,258,26.1,1.273333333,67.80666667,0.4640000000000004,15.544
2019-09-15 11:00,11,258,26.43333333,1.5866666669999998,64.57333333,0.6446666659999991,17.839000000000006
2019-09-15 11:15,11,258,26.81333333,1.72,64.4,0.5866666670000003,16.523
2019-09-15 11:30,11,258,27.30666667,1.62,61.92,0.7673333329999998,18.691
2019-09-15 11:45,11,258,27.12,1.78,62.03333333,0.6080000000000005,16.127
2019-09-15 12:00,12,258,27.51333333,1.126666667,60.92,0.6153333340000007,18.779142
2019-09-15 12:15,12,258,28.34,2.186666667,57.54,0.815999999999999,18.756788
2019-09-15 12:30,12,258,27.62666667,1.573333333,57.63333333,0.4220000030000009,21.701071
2019-09-15 12:45,12,258,27.46666667,1.16,60.74666667,0.2646666599999996,20.364
2019-09-15 13:00,13,258,27.46,1.64,60.0,0.3140000000000001,18.62
2019-09-15 13:15,13,258,27.94,0.713333333,58.52666667,0.3733333400000003,20.957
2019-09-15 13:30,13,258,28.6,1.173333333,55.52,0.6726666599999991,21.267
2019-09-15 13:45,13,258,29.29333333,1.4533333330000002,52.73333333,0.7786666699999998,19.685
2019-09-15 14:00,14,258,29.26,1.233333333,51.52,0.8126666700000005,18.561
2019-09-15 14:15,14,258,29.24,1.48,52.52,0.5926666600000008,16.433
2019-09-15 14:30,14,258,29.24666667,1.5,52.56,0.42133333999999856,15.915
2019-09-15 14:45,14,258,28.74666667,1.886666667,53.13333333,0.33666666000000056,16.757
2019-09-15 15:00,15,258,29.14,1.6933333330000002,52.65333333,0.43400000000000105,15.039
2019-09-15 15:15,15,258,29.28666667,1.406666667,52.01333333,0.4039999999999999,13.943
2019-09-15 15:30,15,258,29.32666667,1.6933333330000002,52.2,0.33999999999999986,15.081
2019-09-15 15:45,15,258,29.87333333,2.12,50.65333333,0.5366666699999989,12.882
2019-09-15 16:00,16,258,29.81333333,1.9,50.52666667,0.4819999999999993,12.306
2019-09-15 16:15,16,258,30.02666667,1.44,50.11333333,0.4780000000000015,8.228
2019-09-15 16:30,16,258,30.36666667,0.846666667,49.68666667,0.4259999999999984,7.449
2019-09-15 16:45,16,258,30.48,1.273333333,48.41333333,0.3979999999999997,7.313
2019-09-15 17:00,17,258,30.12,1.68,48.73333333,0.35600000000000165,6.318
2019-09-15 17:15,17,258,30.02666667,1.34,49.0,0.3013333299999985,4.573
2019-09-15 17:30,17,258,29.78666667,1.3466666669999998,48.82,0.2380000000000031,4.367
2019-09-15 17:45,17,258,29.62666667,1.406666667,48.96666667,0.16799999999999926,2.825
2019-09-15 18:00,18,258,29.18,0.96,49.72666667,0.09666666999999762,1.6130000000000002
2019-09-15 18:15,18,258,28.95333333,1.146666667,49.72666667,0.0766666700000016,0.8290000000000001
2019-09-15 18:30,18,258,28.76666667,1.46,49.6,0.061333330000000075,0.249
2019-09-15 18:45,18,258,28.16666667,1.333333333,55.04666667,0.02933333000000005,0.037000000000000005
2019-09-15 19:00,19,258,27.40666667,1.48,60.64666667,0.0046666699999988745,0.017
2019-09-15 19:15,19,258,26.78666667,1.613333333,64.82,0.003333330000000245,0.0
2019-09-15 19:30,19,258,26.3,1.4133333330000002,67.9,0.006666670000001318,0.0
2019-09-15 19:45,19,258,25.93333333,1.666666667,70.07333333,0.00866667000000021,0.0
2019-09-15 20:00,20,258,25.68,1.193333333,71.68,0.004666659999998046,0.0
2019-09-15 20:15,20,258,25.54,1.2,72.64666667,0.006666670000001318,0.0
2019-09-15 20:30,20,258,25.27333333,0.92,73.17333333,0.007999999999999119,0.0
2019-09-15 20:45,20,258,25.18,0.786666667,73.81333333,0.012000000000000456,0.0
2019-09-15 21:00,21,258,25.08666667,0.58,74.07333333,0.004000000000001336,0.0
2019-09-15 21:15,21,258,25.02,1.046666667,74.31333333,0.006000000000000227,0.0
2019-09-15 21:30,21,258,24.95333333,1.126666667,73.74,0.0,0.0
2019-09-15 21:45,21,258,25.0,0.8733333329999999,73.69333333,0.0,0.0
2019-09-15 22:00,22,258,24.74666667,1.073333333,74.05333333,0.0,0.0
2019-09-15 22:15,22,258,24.53333333,1.513333333,74.67333333,0.0,0.0
2019-09-15 22:30,22,258,24.33333333,0.56,75.35333333,0.0,0.0
2019-09-15 22:45,22,258,24.36666667,0.7466666670000001,75.24,0.0,0.0
2019-09-15 23:00,23,258,24.3,0.433333333,75.80666667,0.0,0.0
2019-09-15 23:15,23,258,24.20666667,0.046666667,76.34,0.0,0.0
2019-09-15 23:30,23,258,24.2,0.18,76.86666667,0.0,0.0
2019-09-15 23:45,23,258,24.1,0.64,76.83333333,0.0,0.0
2019-09-16 0:00,0,259,23.97333333,0.34,77.36,0.0,0.0
2019-09-16 0:15,0,259,23.8,0.373333333,77.66,0.0,0.0
2019-09-16 0:30,0,259,23.76,0.466666667,77.88666667,0.0,0.0
2019-09-16 0:45,0,259,23.57333333,1.013333333,78.56,0.0,0.0
2019-09-16 1:00,1,259,23.41333333,0.113333333,79.33333333,0.0,0.0
2019-09-16 1:15,1,259,23.3,0.0,79.66666667,0.0,0.0
2019-09-16 1:30,1,259,23.3,0.0,79.93333333,0.0,0.0
2019-09-16 1:45,1,259,23.22666667,0.0,80.55333333,0.0,0.0
2019-09-16 2:00,2,259,23.16,0.4866666670000001,80.89333333,0.0,0.0
2019-09-16 2:15,2,259,22.92,1.286666667,81.21333333,0.0,0.0
2019-09-16 2:30,2,259,22.7,1.166666667,81.06666667,0.0,0.0
2019-09-16 2:45,2,259,22.7,0.226666667,79.64,0.0,0.0
2019-09-16 3:00,3,259,22.63333333,0.6266666670000001,80.61333333,0.0,0.0
2019-09-16 3:15,3,259,22.4,0.593333333,82.08666667,0.0,0.0
2019-09-16 3:30,3,259,22.18,0.0,83.07333333,0.0,0.0
2019-09-16 3:45,3,259,21.92666667,0.286666667,83.78666667,0.0,0.0
2019-09-16 4:00,4,259,21.70666667,0.0,84.58666667,0.0,0.0
2019-09-16 4:15,4,259,21.74,0.15333333300000002,84.62,0.0,0.0
2019-09-16 4:30,4,259,21.8,0.0,84.18,0.0,0.0
2019-09-16 4:45,4,259,21.7,0.0,84.62666667,0.0,0.0
2019-09-16 5:00,5,259,21.58,0.0,84.76666667,0.0,0.0
2019-09-16 5:15,5,259,21.40666667,0.913333333,83.18666667,0.0,0.0
2019-09-16 5:30,5,259,21.2,1.06,83.68,0.0,0.0
2019-09-16 5:45,5,259,21.24666667,0.906666667,83.21333333,0.0,0.0
2019-09-16 6:00,6,259,21.2,0.22,83.70666667,0.0,0.0
2019-09-16 6:15,6,259,21.2,0.173333333,83.69333333,0.008666667,0.009000000000000001
2019-09-16 6:30,6,259,21.16666667,0.54,84.26,0.0046666660000000025,0.076
2019-09-16 6:45,6,259,21.2,0.726666667,83.33333333,0.023999999999999997,0.301
2019-09-16 7:00,7,259,21.12,1.386666667,83.04666667,0.040666667,0.753
2019-09-16 7:15,7,259,21.02,1.4,84.06666667,0.057333333,1.159
2019-09-16 7:30,7,259,21.19333333,1.3666666669999998,82.79333333,0.07666666700000001,1.098
2019-09-16 7:45,7,259,21.39333333,1.286666667,80.87333333,0.07733333300000003,1.939
2019-09-16 8:00,8,259,21.65333333,1.22,79.7,0.09199999999999996,2.698
2019-09-16 8:15,8,259,21.67333333,1.98,79.74666667,0.124666667,6.615
2019-09-16 8:30,8,259,21.8,1.946666667,79.06,0.14933333299999996,7.417999999999998
2019-09-16 8:45,8,259,22.45333333,2.046666667,76.23333333,0.282666667,9.274
2019-09-16 9:00,9,259,23.1,1.76,72.72,0.448,12.182
2019-09-16 9:15,9,259,23.48666667,0.82,70.4,0.4653333330000002,12.267
2019-09-16 9:30,9,259,24.0,0.973333333,68.43333333,0.3800000000000001,13.812
2019-09-16 9:45,9,259,24.30666667,1.006666667,67.82,0.4579999999999997,17.239
2019-09-16 10:00,10,259,24.7,1.08,66.35333333,0.5253333339999999,15.664
2019-09-16 10:15,10,259,25.19333333,0.973333333,64.62666667,0.6166666660000004,18.199
2019-09-16 10:30,10,259,25.86666667,1.353333333,62.06,0.7046666670000001,20.03
2019-09-16 10:45,10,259,25.81333333,1.613333333,63.28666667,0.5579999999999989,20.443585
2019-09-16 11:00,11,259,26.17333333,2.486666667,61.75333333,0.6840000000000002,20.265349
2019-09-16 11:15,11,259,26.26666667,2.906666667,60.60666667,0.6546666670000008,20.045066
2019-09-16 11:30,11,259,26.35333333,2.893333333,59.1,0.5593333330000005,21.552
2019-09-16 11:45,11,259,26.78,2.526666667,58.53333333,0.7359999999999989,22.851
2019-09-16 12:00,12,259,26.94,2.28,57.88666667,0.7573333329999999,23.943
2019-09-16 12:15,12,259,27.34666667,1.993333333,55.59333333,0.75,24.084
2019-09-16 12:30,12,259,27.73333333,1.953333333,54.94,0.7886666669999993,22.345
2019-09-16 12:45,12,259,27.92,2.586666667,53.2,0.8206666700000014,19.168
2019-09-16 13:00,13,259,27.98,1.806666667,53.50666667,0.7666666600000003,22.074
2019-09-16 13:15,13,259,28.08666667,1.78,53.05333333,0.6906666699999988,23.149
2019-09-16 13:30,13,259,28.52666667,1.6266666669999998,51.62,0.7020000000000017,22.813
2019-09-16 13:45,13,259,28.20666667,1.786666667,51.96,0.5479999999999983,22.145
2019-09-16 14:00,14,259,28.31333333,1.733333333,49.77333333,0.601333330000001,20.56
2019-09-16 14:15,14,259,28.55333333,1.913333333,49.45333333,0.6366666699999985,21.141
2019-09-16 14:30,14,259,28.80666667,2.026666667,49.30666667,0.4986666700000004,19.756
2019-09-16 14:45,14,259,29.08,2.433333333,45.69333333,0.6539999999999999,19.105
2019-09-16 15:00,15,259,29.1,1.5,45.0,0.6293333299999997,18.351
2019-09-16 15:15,15,259,29.16,2.266666667,45.34,0.5953333300000025,17.557000000000002
2019-09-16 15:30,15,259,29.44666667,1.4333333330000002,43.76,0.5366666699999989,16.133
2019-09-16 15:45,15,259,29.54,2.28,41.66,0.4946666700000009,14.815
2019-09-16 16:00,16,259,29.60666667,1.42,41.93333333,0.4886666599999998,13.331
2019-09-16 16:15,16,259,29.73333333,1.766666667,42.51333333,0.44666666999999904,11.771
2019-09-16 16:30,16,259,29.54666667,2.0333333330000003,41.08,0.39199999999999946,10.315
2019-09-16 16:45,16,259,29.46,2.486666667,39.98666667,0.35066666999999896,8.704
2019-09-16 17:00,17,259,29.41333333,1.953333333,40.08,0.3013333300000021,6.766
2019-09-16 17:15,17,259,29.38,1.253333333,39.86,0.2513333299999978,5.65
2019-09-16 17:30,17,259,29.22,2.273333333,39.89333333,0.19733334000000013,4.1110000000000015
2019-09-16 17:45,17,259,29.00666667,1.326666667,40.20666667,0.15533332999999772,2.873
2019-09-16 18:00,18,259,28.50666667,1.6933333330000002,44.92666667,0.11200000000000544,1.569
2019-09-16 18:15,18,259,28.0,2.0333333330000003,49.56666667,0.06599999999999895,0.5670000000000001
2019-09-16 18:30,18,259,27.55333333,1.166666667,52.17333333,0.039333329999998064,0.118
2019-09-16 18:45,18,259,27.17333333,1.206666667,53.25333333,0.01733334000000042,0.016
2019-09-16 19:00,19,259,26.82,0.7333333329999999,54.32666667,0.009333330000000473,0.006999999999999999
2019-09-16 19:15,19,259,26.66,0.6266666670000001,55.20666667,0.004000000000001336,0.0
2019-09-16 19:30,19,259,26.34666667,1.473333333,56.06666667,0.00866667000000021,0.0
2019-09-16 19:45,19,259,26.16,1.786666667,57.15333333,0.001333329999997801,0.0
2019-09-16 20:00,20,259,25.96,1.253333333,57.98,0.0,0.0
2019-09-16 20:15,20,259,25.75333333,1.113333333,57.84,0.0,0.0
2019-09-16 20:30,20,259,25.69333333,1.253333333,57.62666667,0.00866667000000021,0.0
2019-09-16 20:45,20,259,25.52666667,1.76,57.22,0.0013333300000013535,0.0
2019-09-16 21:00,21,259,25.20666667,2.266666667,58.23333333,0.0006666699999975378,0.0
2019-09-16 21:15,21,259,25.08666667,1.893333333,57.9,0.009333330000000473,0.0
2019-09-16 21:30,21,259,24.83333333,2.246666667,57.36,0.0,0.0
2019-09-16 21:45,21,259,24.70666667,2.426666667,56.32,0.0,0.0
2019-09-16 22:00,22,259,24.60666667,2.46,56.40666667,0.0,0.0
2019-09-16 22:15,22,259,24.34666667,2.413333333,57.11333333,0.0,0.0
2019-09-16 22:30,22,259,24.04,2.773333333,58.34,0.0,0.0
2019-09-16 22:45,22,259,23.70666667,2.0533333330000003,59.94666667,0.0,0.0
2019-09-16 23:00,23,259,23.22,2.18,62.46,0.0,0.0
2019-09-16 23:15,23,259,23.02,1.58,62.92,0.0,0.0
2019-09-16 23:30,23,259,22.97333333,0.62,63.34,0.0,0.0
2019-09-16 23:45,23,259,22.65333333,0.42,64.52,0.0,0.0
2019-09-17 0:00,0,260,22.7,1.173333333,62.67333333,0.0,0.0
2019-09-17 0:15,0,260,22.48666667,1.826666667,61.84666667,0.0,0.0
2019-09-17 0:30,0,260,22.04666667,1.4333333330000002,63.38666667,0.0,0.0
2019-09-17 0:45,0,260,21.6,1.206666667,63.74666667,0.0,0.0
2019-09-17 1:00,1,260,21.25333333,1.36,64.14,0.0,0.0
2019-09-17 1:15,1,260,21.12666667,1.186666667,64.11333333,0.0,0.0
2019-09-17 1:30,1,260,21.11333333,1.233333333,61.26666667,0.0,0.0
2019-09-17 1:45,1,260,20.88666667,1.933333333,60.40666667,0.0,0.0
2019-09-17 2:00,2,260,20.52,1.92,61.78666667,0.0,0.0
2019-09-17 2:15,2,260,20.12666667,1.473333333,62.79333333,0.0,0.0
2019-09-17 2:30,2,260,19.91333333,1.64,63.0,0.0,0.0
2019-09-17 2:45,2,260,19.71333333,1.646666667,64.61333333,0.0,0.0
2019-09-17 3:00,3,260,19.50666667,1.6066666669999998,66.70666667,0.0,0.0
2019-09-17 3:15,3,260,19.26666667,0.573333333,66.66,0.0,0.0
2019-09-17 3:30,3,260,19.32666667,0.986666667,65.21333333,0.0,0.0
2019-09-17 3:45,3,260,19.16666667,1.466666667,64.35333333,0.0,0.0
2019-09-17 4:00,4,260,18.88666667,1.24,64.56666667,0.0,0.0
2019-09-17 4:15,4,260,18.68,1.286666667,65.25333333,0.0,0.0
2019-09-17 4:30,4,260,18.43333333,0.986666667,66.55333333,0.0,0.0
2019-09-17 4:45,4,260,18.38666667,0.6333333329999999,67.02,0.0,0.0
2019-09-17 5:00,5,260,18.26666667,1.04,67.88666667,0.0,0.0
2019-09-17 5:15,5,260,18.09333333,1.026666667,68.46,0.0,0.0
2019-09-17 5:30,5,260,18.04,1.6,68.21333333,0.0,0.0
2019-09-17 5:45,5,260,17.91333333,1.146666667,68.72666667,0.0,0.0
2019-09-17 6:00,6,260,17.72,0.86,68.93333333,0.0,0.0
2019-09-17 6:15,6,260,17.66666667,0.8,68.60666667,0.0,0.006999999999999999
2019-09-17 6:30,6,260,17.58,0.8666666670000001,69.32666667,0.0,0.068
2019-09-17 6:45,6,260,17.65333333,1.0,69.48666667,0.008666667,0.343
2019-09-17 7:00,7,260,17.76666667,1.193333333,68.75333333,0.056,0.93
2019-09-17 7:15,7,260,18.00666667,1.486666667,68.20666667,0.08733333300000001,1.924
2019-09-17 7:30,7,260,18.47333333,1.186666667,67.18,0.13600000000000004,3.459
2019-09-17 7:45,7,260,18.84666667,1.04,66.74666667,0.1613333329999999,4.796
2019-09-17 8:00,8,260,19.19333333,0.686666667,65.89333333,0.2246666670000001,6.323
2019-09-17 8:15,8,260,19.78666667,0.606666667,64.66666667,0.278,7.636
2019-09-17 8:30,8,260,19.96,0.8866666670000001,64.75333333,0.3266666669999999,9.31
2019-09-17 8:45,8,260,20.60666667,0.72,63.36666667,0.37533333300000016,11.152
2019-09-17 9:00,9,260,21.04,0.76,59.64666667,0.4179999999999999,12.759
2019-09-17 9:15,9,260,21.34666667,1.213333333,58.0,0.4660000000000002,13.716
2019-09-17 9:30,9,260,21.96666667,1.246666667,56.38666667,0.5053333329999998,15.601
2019-09-17 9:45,9,260,22.64,0.986666667,54.13333333,0.548666667,17.402
2019-09-17 10:00,10,260,23.28,1.206666667,51.26666667,0.5840000000000001,18.516
2019-09-17 10:15,10,260,23.65333333,1.466666667,51.37333333,0.6166666669999996,19.38
2019-09-17 10:30,10,260,23.84,1.52,50.40666667,0.6460000000000008,21.172
2019-09-17 10:45,10,260,24.59333333,0.846666667,48.94666667,0.6793333329999989,21.702
2019-09-17 11:00,11,260,24.90666667,1.4133333330000002,48.06666667,0.7040000000000006,22.401
2019-09-17 11:15,11,260,24.91333333,1.44,46.31333333,0.7219999999999995,22.881
2019-09-17 11:30,11,260,25.11333333,1.593333333,44.8,0.7486666670000011,22.852
2019-09-17 11:45,11,260,25.33333333,1.213333333,43.1,0.7699999999999996,23.84
2019-09-17 12:00,12,260,25.77333333,1.333333333,42.54666667,0.7460000000000004,23.485
2019-09-17 12:15,12,260,26.28,1.4133333330000002,40.70666667,0.7780000029999989,24.259
2019-09-17 12:30,12,260,26.72666667,1.753333333,39.75333333,0.7933333300000012,23.44
2019-09-17 12:45,12,260,27.17333333,1.7,37.82,0.797333329999999,24.142
2019-09-17 13:00,13,260,27.28,1.52,38.03333333,0.7913333399999996,23.887
2019-09-17 13:15,13,260,27.58666667,1.766666667,35.99333333,0.785333330000002,23.589
2019-09-17 13:30,13,260,28.04666667,1.993333333,34.52666667,0.7746666699999984,22.759
2019-09-17 13:45,13,260,28.0,2.0,35.82666667,0.7580000000000009,22.902
2019-09-17 14:00,14,260,28.02666667,1.786666667,34.3,0.7439999999999979,22.101
2019-09-17 14:15,14,260,28.61333333,0.833333333,34.02666667,0.7226666600000016,21.303
2019-09-17 14:30,14,260,28.4,2.293333333,34.34666667,0.6966666699999989,20.464
2019-09-17 14:45,14,260,28.62,2.506666667,34.10666667,0.6740000000000029,19.843
2019-09-17 15:00,15,260,28.60666667,2.126666667,34.38666667,0.6406666699999981,19.088
2019-09-17 15:15,15,260,28.54,2.686666667,34.19333333,0.6066666599999984,17.807000000000006
2019-09-17 15:30,15,260,28.76,1.68,34.68666667,0.5686666700000025,16.401
2019-09-17 15:45,15,260,28.92,2.46,34.3,0.5286666699999998,15.275
2019-09-17 16:00,16,260,28.62,2.26,34.48666667,0.4906666599999987,13.13
2019-09-17 16:15,16,260,28.61333333,2.0333333330000003,35.11333333,0.44200000000000017,11.793
2019-09-17 16:30,16,260,28.27333333,2.253333333,35.75333333,0.4013333400000008,9.325
2019-09-17 16:45,16,260,28.26666667,2.14,36.76666667,0.3580000000000005,7.4060000000000015
2019-09-17 17:00,17,260,28.23333333,1.713333333,37.36,0.3086666600000001,5.483
2019-09-17 17:15,17,260,27.90666667,1.926666667,38.46,0.2193333399999986,4.561
2019-09-17 17:30,17,260,27.8,1.8,39.13333333,0.21199999999999972,3.366
2019-09-17 17:45,17,260,27.32,2.106666667,40.53333333,0.12600000000000122,1.362
2019-09-17 18:00,18,260,27.1,1.94,41.9,0.06333332999999898,0.984
2019-09-17 18:15,18,260,26.93333333,1.786666667,42.58,0.04533333000000184,0.557
2019-09-17 18:30,18,260,26.74,1.3,43.3,0.040666669999996685,0.113
2019-09-17 18:45,18,260,26.63333333,1.02,43.99333333,0.0140000000000029,0.015
2019-09-17 19:00,19,260,26.45333333,1.353333333,44.48666667,0.00866667000000021,0.003
2019-09-17 19:15,19,260,26.18,1.326666667,45.94666667,0.001333329999997801,0.0
2019-09-17 19:30,19,260,26.08,1.38,47.01333333,0.0,0.0
2019-09-17 19:45,19,260,25.89333333,1.58,47.96,0.0006666700000010907,0.0
2019-09-17 20:00,20,260,25.68666667,1.2,49.30666667,0.009333330000000473,0.0
2019-09-17 20:15,20,260,25.39333333,1.086666667,50.92666667,0.001333329999997801,0.0
2019-09-17 20:30,20,260,25.18,0.6133333329999999,52.6,0.00866667000000021,0.0
2019-09-17 20:45,20,260,25.14666667,0.7666666670000001,52.28,0.0,0.0
2019-09-17 21:00,21,260,24.81333333,0.72,53.85333333,0.009333330000000473,0.0
2019-09-17 21:15,21,260,24.52666667,0.18,54.92,0.0006666700000010907,0.0
2019-09-17 21:30,21,260,24.57333333,0.286666667,54.55333333,0.0,0.0
2019-09-17 21:45,21,260,24.55333333,0.466666667,55.46,0.0,0.0
2019-09-17 22:00,22,260,24.31333333,0.42,57.03333333,0.0,0.0
2019-09-17 22:15,22,260,24.04,0.4,58.94,0.0,0.0
2019-09-17 22:30,22,260,23.99333333,0.553333333,59.36666667,0.0,0.0
2019-09-17 22:45,22,260,23.70666667,0.22,59.53333333,0.0,0.0
2019-09-17 23:00,23,260,23.35333333,0.5066666670000001,61.76,0.0,0.0
2019-09-17 23:15,23,260,23.06,0.246666667,63.63333333,0.0,0.0
2019-09-17 23:30,23,260,23.0,0.113333333,63.80666667,0.0,0.0
2019-09-17 23:45,23,260,23.12,0.78,65.17333333,0.0,0.0
2019-09-18 0:00,0,261,23.08,0.6333333329999999,62.67333333,0.0,0.0
2019-09-18 0:15,0,261,23.18,0.066666667,61.28666667,0.0,0.0
2019-09-18 0:30,0,261,23.00666667,0.34666666700000004,63.77333333,0.0,0.0
2019-09-18 0:45,0,261,22.78,0.66,62.72,0.0,0.0
2019-09-18 1:00,1,261,22.78,0.0,62.48666667,0.0,0.0
2019-09-18 1:15,1,261,22.10666667,0.0,68.00666667,0.0,0.0
2019-09-18 1:30,1,261,21.76,0.0,70.21333333,0.0,0.0
2019-09-18 1:45,1,261,21.72,0.0,71.22666667,0.0,0.0
2019-09-18 2:00,2,261,21.8,0.006666666999999999,71.45333333,0.0,0.0
2019-09-18 2:15,2,261,21.86,0.0,71.50666667,0.0,0.0
2019-09-18 2:30,2,261,21.98666667,0.0,69.92666667,0.0,0.0
2019-09-18 2:45,2,261,22.01333333,0.0,69.23333333,0.0,0.0
2019-09-18 3:00,3,261,21.86666667,0.266666667,68.75333333,0.0,0.0
2019-09-18 3:15,3,261,21.44666667,0.833333333,69.66666667,0.0,0.0
2019-09-18 3:30,3,261,21.5,0.08666666699999999,70.18,0.0,0.0
2019-09-18 3:45,3,261,21.47333333,0.1,69.4,0.0,0.0
2019-09-18 4:00,4,261,21.57333333,0.233333333,69.67333333,0.0,0.0
2019-09-18 4:15,4,261,20.80666667,0.6,75.94,0.0,0.0
2019-09-18 4:30,4,261,20.56666667,0.253333333,78.11333333,0.0,0.0
2019-09-18 4:45,4,261,20.87333333,0.693333333,76.46,0.0,0.0
2019-09-18 5:00,5,261,21.13333333,0.793333333,74.54666667,0.0,0.0
2019-09-18 5:15,5,261,21.1,0.586666667,74.25333333,0.0,0.0
2019-09-18 5:30,5,261,21.16666667,0.546666667,73.84666667,0.0,0.0
2019-09-18 5:45,5,261,20.4,0.52,77.02,0.0,0.0
2019-09-18 6:00,6,261,20.24,0.286666667,78.38,0.0,0.0
