,day,hour,temperature,wind_speed(m/s),humidity(%),solar_radiation(MJ/m^2),energy,time
2702,294,14,22.92,1.4616666669999998,41.38666667,2.074,69.18602,2019-10-21 14:00
2703,294,15,23.38666667,1.041666667,39.69666667,1.54533333,50.246842,2019-10-21 15:00
2704,294,16,23.06833333,0.925,39.40333333,0.91266667,26.375062,2019-10-21 16:00
2705,294,17,21.845,0.436666667,42.225,0.258,4.540237599999999,2019-10-21 17:00
2706,294,18,20.865,0.603333334,45.4,0.008,0.1339575,2019-10-21 18:00
2707,294,19,19.69166667,0.62,53.53833333,0.0,0.010808298000000001,2019-10-21 19:00
2708,294,20,18.34666667,0.435,60.93833333,0.0,0.0,2019-10-21 20:00
2709,294,21,17.31,0.011666667,65.21166667,0.0,0.0,2019-10-21 21:00
2710,294,22,16.28833333,0.0,70.51166667,0.0,0.0,2019-10-21 22:00
2711,294,23,15.55166667,0.0,73.99,0.0,0.0,2019-10-21 23:00
2712,295,0,15.015,0.0,76.00166667,0.0,0.0,2019-10-22 00:00
2713,295,1,13.86,0.0,80.04333333,0.0,0.0,2019-10-22 01:00
2714,295,2,13.63166667,0.0,81.87166666,0.0,0.0,2019-10-22 02:00
2715,295,3,13.405,0.206666667,82.21,0.0,0.0,2019-10-22 03:00
2716,295,4,12.645,0.265,82.97333333,0.0,0.0,2019-10-22 04:00
2717,295,5,11.99,0.17,85.23833334,0.0,0.000236095,2019-10-22 05:00
2718,295,6,12.08833333,0.34,85.19,0.0,0.0276486,2019-10-22 06:00
2719,295,7,12.255,0.651666667,83.965,0.122666667,3.8831029999999997,2019-10-22 07:00
2720,295,8,13.46833334,1.55,79.28166667,0.7473333329999999,23.634784600000003,2019-10-22 08:00
2721,295,9,15.83166667,1.0433333329999999,70.175,1.4280000000000002,46.212647,2019-10-22 09:00
2722,295,10,18.24166667,1.276666667,61.36166667,2.004666667,63.83704300000001,2019-10-22 10:00
2723,295,11,20.16333333,1.226666667,52.55666667,2.369333333,80.67395400000001,2019-10-22 11:00
2724,295,12,21.54,1.831666667,45.52666667,2.4853333330000003,80.924357,2019-10-22 12:00
2725,295,13,22.26833333,1.396666666,42.615,2.254666667,78.98396600000001,2019-10-22 13:00
2726,295,14,22.96166667,1.42,40.295,1.87333333,67.91402,2019-10-22 14:00
2727,295,15,23.43511905,1.105238095,38.88071429,1.71533334,49.859842,2019-10-22 15:00
2728,295,16,22.735,1.613333334,41.905,0.594,24.673061999999998,2019-10-22 16:00
2729,295,17,21.73666667,1.83,45.87333333,0.15533333,3.8312376000000006,2019-10-22 17:00
2730,295,18,20.72166667,1.37,49.01166666,0.0,0.1289575,2019-10-22 18:00
2731,295,19,19.62,0.578333333,54.36166667,0.0,0.010808298000000001,2019-10-22 19:00
2732,295,20,18.32875,0.11666666699999999,59.0125,0.0,0.0,2019-10-22 20:00
2733,295,21,17.39416667,0.36416666700000005,61.575,0.0,0.0,2019-10-22 21:00
2734,295,22,16.27166667,0.078333333,66.545,0.0,0.0,2019-10-22 22:00
2735,295,23,15.81166667,0.0,69.225,0.0,0.0,2019-10-22 23:00
2736,296,0,15.45,0.17666666600000003,71.825,0.0,0.0,2019-10-23 00:00
2737,296,1,14.70666667,0.166666667,74.66833334,0.0,0.0,2019-10-23 01:00
2738,296,2,14.38166667,0.0,76.715,0.0,0.0,2019-10-23 02:00
2739,296,3,13.97,0.0,76.08,0.0,0.0,2019-10-23 03:00
2740,296,4,13.55833333,0.0,77.435,0.0,0.0,2019-10-23 04:00
2741,296,5,13.65666667,0.988333334,77.16,0.0,0.000236095,2019-10-23 05:00
2742,296,6,13.60666667,0.713333333,77.58,0.0,0.0206486,2019-10-23 06:00
2743,296,7,13.66666667,1.1383333340000001,78.035,0.038666667,1.267103,2019-10-23 07:00
2744,296,8,14.17666667,1.638333333,77.06666667,0.304,8.857784599999999,2019-10-23 08:00
2745,296,9,15.01666667,1.5766666669999998,74.12166666,0.6073333329999999,20.139647,2019-10-23 09:00
2746,296,10,16.59833333,1.513333333,68.71333333,1.199333333,34.527043,2019-10-23 10:00
2747,296,11,17.85833333,0.945,63.575,0.92,29.901953999999996,2019-10-23 11:00
2748,296,12,18.80666667,1.07,59.30166667,0.972,33.591357,2019-10-23 12:00
2749,296,13,19.41833333,1.378333333,55.94166667,1.024,42.753966,2019-10-23 13:00
2750,296,14,19.90833333,3.206666667,48.815,0.654666667,23.17602,2019-10-23 14:00
2751,296,15,19.96833333,2.461666667,49.64666667,0.559333333,16.351842,2019-10-23 15:00
2752,296,16,19.57166667,2.941666667,52.91333333,0.305333334,7.585062,2019-10-23 16:00
2753,296,17,19.16666667,2.5133333330000003,56.535,0.065333333,1.3842376,2019-10-23 17:00
2754,296,18,18.77833333,1.746666667,58.86166667,0.0,0.1279575,2019-10-23 18:00
2755,296,19,18.70333333,1.665,58.23,0.0,0.010808298000000001,2019-10-23 19:00
2756,296,20,18.81333334,1.695,53.17166667,0.0,0.0,2019-10-23 20:00
2757,296,21,18.445,1.306666667,54.72,0.0,0.0,2019-10-23 21:00
2758,296,22,17.425,1.218333334,61.61333333,0.0,0.0,2019-10-23 22:00
2759,296,23,17.62666667,1.4033333330000002,58.07166667,0.0,0.0,2019-10-23 23:00
2760,297,0,17.52166667,1.753333333,57.31,0.0,0.0,2019-10-24 00:00
2761,297,1,16.78833334,1.4516666669999998,60.565,0.0,0.0,2019-10-24 01:00
2762,297,2,16.60666667,1.143333333,61.79333333,0.0,0.0,2019-10-24 02:00
2763,297,3,16.19666667,1.278333333,63.915,0.0,0.0,2019-10-24 03:00
2764,297,4,16.14166667,2.63,62.35166667,0.0,0.0,2019-10-24 04:00
2765,297,5,15.94833333,2.315,63.3,0.0,0.000236095,2019-10-24 05:00
2766,297,6,15.99166667,1.268333333,62.44333333,0.0,0.0196486,2019-10-24 06:00
2767,297,7,15.675,0.868333334,65.47833333,0.07200000000000001,1.9651029999999998,2019-10-24 07:00
2768,297,8,16.39166667,1.786666667,64.17166666,0.418,12.5227846,2019-10-24 08:00
2769,297,9,17.36166666,1.7983333330000002,60.935,0.7333333329999999,22.291647,2019-10-24 09:00
2770,297,10,18.7,1.955,55.39,1.302666667,43.729043,2019-10-24 10:00
2771,297,11,19.98,2.605,48.39166667,1.3733333330000002,68.428954,2019-10-24 11:00
2772,297,12,21.56833333,3.0083333339999996,39.93166667,2.360666667,72.361357,2019-10-24 12:00
2773,297,13,22.27666667,3.225,38.44166667,2.358666667,79.229966,2019-10-24 13:00
2774,297,14,22.86,3.5516666669999997,36.54833333,2.0266666630000003,69.06501999999999,2019-10-24 14:00
2775,297,15,22.99666667,2.728333333,36.87833334,1.524,49.826842,2019-10-24 15:00
2776,297,16,22.78,2.3016666669999997,36.98666667,0.872,26.894061999999998,2019-10-24 16:00
2777,297,17,21.98666667,2.298333333,38.83666667,0.18600000000000003,3.5902376000000005,2019-10-24 17:00
2778,297,18,21.12333333,1.618333333,40.10166667,0.02266667,0.1239575,2019-10-24 18:00
2779,297,19,20.46,1.956666667,40.40333334,0.0,0.010808298000000001,2019-10-24 19:00
2780,297,20,19.715,0.708333333,44.56166667,0.0,0.0,2019-10-24 20:00
2781,297,21,19.10333333,0.768333334,46.375,0.0,0.0,2019-10-24 21:00
2782,297,22,18.11666667,1.723333333,50.34333333,0.0,0.0,2019-10-24 22:00
2783,297,23,17.22833333,1.375,54.145,0.0,0.0,2019-10-24 23:00
2784,298,0,16.12166667,0.85,59.76333333,0.0,0.0,2019-10-25 00:00
2785,298,1,15.655,1.076666667,62.885,0.0,0.0,2019-10-25 01:00
2786,298,2,15.47333333,1.5729166669999999,63.56583333,0.0,0.0,2019-10-25 02:00
2787,298,3,15.02333333,0.435,65.38166667,0.0,0.0,2019-10-25 03:00
2788,298,4,14.28166667,0.338333334,69.04666667,0.0,0.0,2019-10-25 04:00
2789,298,5,13.905,0.721666667,70.29333333,0.0,0.000236095,2019-10-25 05:00
2790,298,6,13.54333334,0.515,71.52,0.0,0.022648599999999998,2019-10-25 06:00
2791,298,7,14.05666667,1.258333333,68.15833334,0.10666666699999999,3.562103,2019-10-25 07:00
2792,298,8,15.18166667,0.916666667,65.075,0.695333333,23.4497846,2019-10-25 08:00
2793,298,9,16.68333333,1.516666667,60.78666667,1.281333333,35.557646999999996,2019-10-25 09:00
2794,298,10,18.79166667,1.286666667,54.69333334,2.0106666669999997,50.245043,2019-10-25 10:00
2795,298,11,20.34166667,1.5766666669999998,49.87833333,2.326,78.445954,2019-10-25 11:00
2796,298,12,21.45666667,1.198333333,46.70833334,2.358,73.099357,2019-10-25 12:00
2797,298,13,22.15666667,1.61,41.65666667,1.65333333,51.966966,2019-10-25 13:00
2798,298,14,22.00333333,1.7216666669999998,41.21166667,1.14133334,46.12502,2019-10-25 14:00
2799,298,15,21.82833334,1.723333333,42.33,1.0979999999999999,39.027842,2019-10-25 15:00
2800,298,16,21.20833333,1.67,42.02166667,0.48466666,13.998062,2019-10-25 16:00
2801,298,17,20.45,1.336666667,45.12833333,0.11466667,1.4612376,2019-10-25 17:00
2802,298,18,19.72333334,1.1683333340000002,48.84166667,0.0,0.1319575,2019-10-25 18:00
2803,298,19,18.84666667,1.01,53.42333333,0.0,0.010808298000000001,2019-10-25 19:00
2804,298,20,18.13166667,1.193333334,60.175,0.0,0.0,2019-10-25 20:00
2805,298,21,17.92333333,0.966666667,61.11166667,0.0,0.0,2019-10-25 21:00
2806,298,22,16.95833334,2.17,71.37833333,0.0,0.0,2019-10-25 22:00
2807,298,23,16.22333334,2.003333333,73.33166667,0.0,0.0,2019-10-25 23:00
2808,299,0,15.72166667,1.9266666669999999,70.04166667,0.0,0.0,2019-10-26 00:00
2809,299,1,14.89833334,2.066666667,67.66,0.0,0.0,2019-10-26 01:00
2810,299,2,13.89666667,2.201666667,61.68833334,0.0,0.0,2019-10-26 02:00
2811,299,3,13.05166667,1.975,61.65333333,0.0,0.0,2019-10-26 03:00
2812,299,4,12.57833333,1.5466666669999998,64.38166667,0.0,0.0,2019-10-26 04:00
2813,299,5,12.19166667,1.3316666670000001,64.92166666,0.0,0.000236095,2019-10-26 05:00
2814,299,6,11.70166667,1.278333334,65.86666667,0.0,0.0206486,2019-10-26 06:00
2815,299,7,10.995,1.316666667,65.11166667,0.036000000000000004,2.279103,2019-10-26 07:00
2816,299,8,11.255,1.5783333330000002,61.32833334,0.46533333299999996,16.4867846,2019-10-26 08:00
2817,299,9,12.04666667,1.978333334,58.32,1.199333334,30.649646999999998,2019-10-26 09:00
2818,299,10,12.55,1.9933333340000001,55.705,1.469333333,41.692043,2019-10-26 10:00
2819,299,11,13.43166667,1.776666667,52.835,2.217333333,70.455954,2019-10-26 11:00
2820,299,12,14.47333333,1.905,48.025,2.287333334,80.301357,2019-10-26 12:00
2821,299,13,15.40166667,2.128333333,45.66,2.374000003,81.43296600000001,2019-10-26 13:00
2822,299,14,15.57833333,2.503333333,45.76666667,1.944,68.99101999999999,2019-10-26 14:00
2823,299,15,15.45833334,2.183333333,46.97666667,1.354,37.469842,2019-10-26 15:00
2824,299,16,14.53666667,1.706666667,51.01833333,0.516,17.546062,2019-10-26 16:00
2825,299,17,13.165,1.706666667,57.44666667,0.15733333,2.9582376,2019-10-26 17:00
2826,299,18,11.91166667,1.111666667,62.39333333,0.0,0.1469575,2019-10-26 18:00
2827,299,19,11.03333333,0.941666667,63.94,0.0,0.010808298000000001,2019-10-26 19:00
2828,299,20,10.74666667,0.8816666670000001,64.68333333,0.0,0.0,2019-10-26 20:00
2829,299,21,10.57166667,0.735,64.525,0.0,0.0,2019-10-26 21:00
2830,299,22,10.19833334,0.795,68.19333333,0.0,0.0,2019-10-26 22:00
2831,299,23,9.751666667,0.39333333299999995,71.43333333,0.0,0.0,2019-10-26 23:00
2832,300,0,8.901666666,0.18333333300000001,76.19666667,0.0,0.0,2019-10-27 00:00
2833,300,1,8.81,0.081666667,77.62,0.0,0.0,2019-10-27 01:00
2834,300,2,8.895,0.0,75.955,0.0,0.0,2019-10-27 02:00
2835,300,3,7.523333332999999,0.0,83.37666667,0.0,0.0,2019-10-27 03:00
2836,300,4,7.271666667000001,0.065,84.46833334,0.0,0.0,2019-10-27 04:00
2837,300,5,7.051666667,0.536666667,84.51333334,0.0,0.000236095,2019-10-27 05:00
2838,300,6,6.331666667,0.22,87.36,0.0,0.022648599999999998,2019-10-27 06:00
2839,300,7,6.673333334,0.226666667,84.23,0.093333333,2.824103,2019-10-27 07:00
2840,300,8,7.6333333329999995,0.228333334,80.54833333,0.690666667,23.875784600000003,2019-10-27 08:00
2841,300,9,9.473333333,0.563333333,69.42666667,1.3746666669999998,48.196647,2019-10-27 09:00
2842,300,10,11.43833333,0.903333333,57.79166667,1.932,66.445043,2019-10-27 10:00
2843,300,11,13.13833333,1.338333333,47.01833333,2.355333333,83.454954,2019-10-27 11:00
2844,300,12,14.60166667,1.415,40.85333333,2.4859999999999998,83.861357,2019-10-27 12:00
2845,300,13,15.575,1.716666667,37.69333334,2.35333333,80.958966,2019-10-27 13:00
2846,300,14,16.53833333,1.735,33.48833333,1.99933334,66.52702,2019-10-27 14:00
2847,300,15,16.57666667,1.73,35.93333333,1.3880000000000001,47.628842,2019-10-27 15:00
2848,300,16,16.37333333,1.056666667,37.79,0.80866666,23.106061999999998,2019-10-27 16:00
2849,300,17,15.40666667,1.156666667,41.11833334,0.16666667,3.4252376000000004,2019-10-27 17:00
2850,300,18,14.705,0.535,44.81333334,0.002,0.1599575,2019-10-27 18:00
2851,300,19,13.73333334,0.7483333329999999,49.45666667,0.0,0.010808298000000001,2019-10-27 19:00
2852,300,20,12.75333333,0.31,55.49666667,0.0,0.0,2019-10-27 20:00
2853,300,21,11.55833333,0.745,61.24666667,0.0,0.0,2019-10-27 21:00
2854,300,22,10.77166667,0.265,65.01,0.0,0.0,2019-10-27 22:00
2855,300,23,9.806666666,0.013333333000000001,71.12,0.0,0.0,2019-10-27 23:00
2856,301,0,8.951666667000001,0.0,75.31333333,0.0,0.0,2019-10-28 00:00
2857,301,1,8.366666666,0.018333333,77.805,0.0,0.0,2019-10-28 01:00
2858,301,2,7.793333334,0.013333333000000001,80.45,0.0,0.0,2019-10-28 02:00
2859,301,3,7.188333334,0.07666666700000001,81.405,0.0,0.0,2019-10-28 03:00
2860,301,4,6.433333333999999,0.0,84.41,0.0,0.0,2019-10-28 04:00
2861,301,5,6.435,0.13,84.325,0.0,0.000236095,2019-10-28 05:00
2862,301,6,6.3,0.115,84.38166667,0.0,0.0236486,2019-10-28 06:00
2863,301,7,6.095,0.251666667,84.78,0.074666667,2.9121029999999997,2019-10-28 07:00
2864,301,8,7.4,0.548333334,81.65833334,0.5986666660000001,16.603784599999997,2019-10-28 08:00
2865,301,9,8.991666667,1.056666667,75.74,1.299333334,41.398647,2019-10-28 09:00
2866,301,10,11.67,0.836666667,65.31666667,1.876,63.448043000000006,2019-10-28 10:00
2867,301,11,14.41333333,1.23,57.06666667,2.2073333330000002,79.972954,2019-10-28 11:00
2868,301,12,15.88,2.053333334,44.96666667,2.426,82.43135699999999,2019-10-28 12:00
2869,301,13,16.65333334,2.533333334,41.82,2.28866667,75.69196600000001,2019-10-28 13:00
2870,301,14,17.48,2.636666667,37.49166667,2.03666666,59.18901999999999,2019-10-28 14:00
2871,301,15,17.49333333,2.848333334,34.37666667,1.3719999999999999,39.642842,2019-10-28 15:00
2872,301,16,16.925,2.328333334,41.0,0.50866667,13.965062,2019-10-28 16:00
2873,301,17,16.37166667,1.4216666669999998,44.52,0.132,2.3302376000000002,2019-10-28 17:00
2874,301,18,15.71666667,1.335,47.495,0.0,0.1319575,2019-10-28 18:00
2875,301,19,15.07833333,1.516666667,51.365,0.0,0.010808298000000001,2019-10-28 19:00
2876,301,20,14.11666667,1.256666667,56.31833333,0.0,0.0,2019-10-28 20:00
2877,301,21,13.51833333,1.21,61.10666667,0.0,0.0,2019-10-28 21:00
2878,301,22,13.34833333,0.97,62.44833333,0.0,0.0,2019-10-28 22:00
2879,301,23,13.225,1.408333333,65.24666667,0.0,0.0,2019-10-28 23:00
2880,302,0,13.94666667,1.7916666669999999,65.01,0.0,0.0,2019-10-29 00:00
2881,302,1,14.22166667,1.385,64.45833334,0.0,0.0,2019-10-29 01:00
2882,302,2,13.285,0.261666667,73.91166667,0.0,0.0,2019-10-29 02:00
2883,302,3,12.39333334,0.371666667,84.835,0.0,0.0,2019-10-29 03:00
2884,302,4,12.39,0.115,86.45666667,0.0,0.0,2019-10-29 04:00
2885,302,5,12.05833333,0.0,89.05833334,0.0,0.000236095,2019-10-29 05:00
2886,302,6,11.82333334,0.0,90.05833333,0.0,0.0196486,2019-10-29 06:00
2887,302,7,11.69666667,0.6316666670000001,90.58,0.048,1.8221029999999998,2019-10-29 07:00
2888,302,8,12.19,0.716666667,88.59666667,0.466,15.415784599999999,2019-10-29 08:00
2889,302,9,13.60666667,1.39,81.09833333,1.132666667,36.581647,2019-10-29 09:00
2890,302,10,15.26333333,1.838333333,67.92333333,1.481333333,56.900043000000004,2019-10-29 10:00
2891,302,11,16.71833333,2.153333333,52.74666667,2.106666667,49.576954,2019-10-29 11:00
2892,302,12,16.48833333,2.106666667,48.62166667,0.860666666,44.633002000000005,2019-10-29 12:00
2893,302,13,17.31333333,2.183333333,45.265,1.703333334,27.483321999999998,2019-10-29 13:00
2894,302,14,17.31333333,1.9916666669999998,41.24,0.9893333329999999,38.59702,2019-10-29 14:00
2895,302,15,16.98333333,1.551666666,42.75,0.45933333299999995,33.900842,2019-10-29 15:00
2896,302,16,16.855,1.745,44.81666667,0.417333334,16.080061999999998,2019-10-29 16:00
2897,302,17,16.23,1.645,49.565,0.135333333,2.6722376,2019-10-29 17:00
2898,302,18,15.15666667,1.211666667,52.44833333,0.0,0.1269575,2019-10-29 18:00
2899,302,19,14.30333333,1.306666667,53.81,0.0,0.010808298000000001,2019-10-29 19:00
2900,302,20,13.35,1.76,56.38,0.0,0.0,2019-10-29 20:00
2901,302,21,12.50666667,0.808333333,58.77166667,0.0,0.0,2019-10-29 21:00
2902,302,22,11.90166667,0.973333333,61.74,0.0,0.0,2019-10-29 22:00
2903,302,23,11.16333334,1.11,65.195,0.0,0.0,2019-10-29 23:00
2904,303,0,10.605,0.288333334,67.81833333,0.0,0.0,2019-10-30 00:00
2905,303,1,10.15333334,0.105,71.20166667,0.0,0.0,2019-10-30 01:00
2906,303,2,9.743333332999999,0.0,72.97333333,0.0,0.0,2019-10-30 02:00
2907,303,3,9.048333334,0.0,74.87,0.0,0.0,2019-10-30 03:00
2908,303,4,8.236666667,0.0,78.38833333,0.0,0.0,2019-10-30 04:00
2909,303,5,7.721666667,0.195,81.665,0.0,0.0,2019-10-30 05:00
2910,303,6,7.403333333,0.455,82.58,0.0,0.003,2019-10-30 06:00
2911,303,7,7.223333332999999,0.18,82.56666667,0.078666667,2.717,2019-10-30 07:00
2912,303,8,8.286666667,0.146666667,78.79833333,0.652,23.033,2019-10-30 08:00
2913,303,9,10.08333333,0.668333334,67.52166667,1.332666666,46.901,2019-10-30 09:00
2914,303,10,11.83166667,1.0716666670000001,54.93333334,1.8880000000000001,65.53399999999999,2019-10-30 10:00
2915,303,11,13.61333334,1.231666667,49.78833333,2.273333334,82.00299999999999,2019-10-30 11:00
2916,303,12,14.69833333,1.553333334,48.22666667,2.408666666,83.87299999999999,2019-10-30 12:00
2917,303,13,15.79166667,1.571666667,45.465,2.3153333369999998,81.251,2019-10-30 13:00
2918,303,14,16.50166667,1.6733333330000002,42.94166667,1.98133333,68.458,2019-10-30 14:00
2919,303,15,17.125,1.405,41.08666667,1.4280000000000002,50.12,2019-10-30 15:00
2920,303,16,16.78333333,1.3783333340000001,43.45666667,0.77866667,22.927,2019-10-30 16:00
2921,303,17,16.10333333,1.006666667,46.31,0.16333333,2.642,2019-10-30 17:00
2922,303,18,15.165,0.576666667,51.88,0.0,0.027999999999999997,2019-10-30 18:00
2923,303,19,14.35166667,0.11666666699999999,56.52666667,0.0,0.0,2019-10-30 19:00
2924,303,20,13.17333334,0.465,62.61833334,0.0,0.0,2019-10-30 20:00
2925,303,21,12.50833334,0.48166666700000005,65.70166667,0.0,0.0,2019-10-30 21:00
2926,303,22,11.33333333,0.498333333,72.15166667,0.0,0.0,2019-10-30 22:00
2927,303,23,10.63833334,0.8683333329999999,74.68833333,0.0,0.0,2019-10-30 23:00
2928,304,0,9.783333332,1.115,76.58833333,0.0,0.0,2019-10-31 00:00
2929,304,1,9.4,0.681666667,78.59166667,0.0,0.0,2019-10-31 01:00
2930,304,2,8.836666667000001,0.148333333,81.81833334,0.0,0.0,2019-10-31 02:00
2931,304,3,8.521666667,0.29833333300000003,83.215,0.0,0.0,2019-10-31 03:00
2932,304,4,8.068333334,0.0,85.30833333,0.0,0.0,2019-10-31 04:00
2933,304,5,6.921666667,0.0,85.62666667,0.0,0.000178666,2019-10-31 05:00
2934,304,6,7.245,0.218333334,85.25833334,0.0,0.07646892,2019-10-31 06:00
2935,304,7,6.65,0.595,88.92333334,0.069333333,2.791798,2019-10-31 07:00
2936,304,8,7.808333333999999,0.373333333,88.45,0.66,18.369294,2019-10-31 08:00
2937,304,9,9.833333334,0.685,78.88,1.2493333340000001,43.086704,2019-10-31 09:00
2938,304,10,12.14333333,0.538333333,71.44833333,1.795333333,61.467819999999996,2019-10-31 10:00
2939,304,11,14.75,1.466666667,63.73166667,2.166,74.317071,2019-10-31 11:00
2940,304,12,17.185,1.696666667,58.76333333,2.281333333,72.967454,2019-10-31 12:00
2941,304,13,18.655,1.9183333340000002,54.05833333,2.197333337,70.807749,2019-10-31 13:00
2942,304,14,19.41833333,2.058333334,51.845,1.8359999999999999,55.009476,2019-10-31 14:00
2943,304,15,19.79166667,2.505,51.31,1.31333333,40.788573,2019-10-31 15:00
2944,304,16,19.53166667,2.025,51.58333334,0.68933333,16.405437,2019-10-31 16:00
2945,304,17,18.655,1.368333333,54.95166667,0.14266667,2.3541129,2019-10-31 17:00
2946,304,18,17.395,1.083333333,60.51833333,0.0,0.1468205,2019-10-31 18:00
2947,304,19,16.44166667,0.605,65.81166667,0.0,0.007146621999999999,2019-10-31 19:00
2948,304,20,16.13333334,0.445,69.98833333,0.0,0.0,2019-10-31 20:00
2949,304,21,15.76,0.553333333,73.575,0.0,0.0,2019-10-31 21:00
2950,304,22,15.29,0.695,75.73166667,0.0,0.0,2019-10-31 22:00
2951,304,23,14.75,0.7233333340000001,77.89166667,0.0,0.0,2019-10-31 23:00
2952,305,0,14.26345238,0.325714286,80.76297619,0.0,0.0,2019-11-01 00:00
2953,305,1,14.21166667,0.575,81.88,0.0,0.0,2019-11-01 01:00
2954,305,2,13.33833334,0.051666667,85.91166667,0.0,0.0,2019-11-01 02:00
2955,305,3,12.95833334,0.151666667,87.09166666,0.0,0.0,2019-11-01 03:00
2956,305,4,12.965,0.62,87.34166666,0.0,0.0,2019-11-01 04:00
2957,305,5,12.855,0.40166666700000003,88.985,0.0,0.000285003,2019-11-01 05:00
2958,305,6,13.33,0.885,89.34,0.0,0.01699958,2019-11-01 06:00
2959,305,7,13.485,0.928333333,91.405,0.006,0.8526931000000001,2019-11-01 07:00
2960,305,8,13.73166667,0.836666667,90.92666667,0.162,8.1475062,2019-11-01 08:00
2961,305,9,14.075,0.8766666670000001,89.47333334,0.325333333,24.06475,2019-11-01 09:00
2962,305,10,15.23666667,0.873333334,83.61666667,0.995333334,46.927436,2019-11-01 10:00
2963,305,11,16.95833334,1.063333334,68.91166667,2.0340000000000003,70.940488,2019-11-01 11:00
2964,305,12,18.99333334,1.278333334,47.29,2.338,76.816739,2019-11-01 12:00
2965,305,13,19.88291667,1.64,40.10041667,2.1451666659999997,73.592511,2019-11-01 13:00
2966,305,14,20.37059524,1.548452381,33.21238095,1.9005952380000002,62.428684999999994,2019-11-01 14:00
2967,305,15,20.57666667,1.201666667,29.49,1.379571429,43.731869,2019-11-01 15:00
2968,305,16,20.20833333,0.816666667,29.70833333,0.70933333,19.6346473,2019-11-01 16:00
2969,305,17,18.8,0.8833333329999999,34.365,0.10466667,1.4576097,2019-11-01 17:00
2970,305,18,17.20333333,0.508333334,34.465,0.0,0.06982902,2019-11-01 18:00
2971,305,19,16.17833333,0.0,35.21833333,0.0,0.003867578,2019-11-01 19:00
2972,305,20,15.32166667,0.0,41.235,0.0,0.0,2019-11-01 20:00
2973,305,21,14.495,0.19,46.14333334,0.0,0.0,2019-11-01 21:00
2974,305,22,13.43333333,0.055,50.51833333,0.0,0.0,2019-11-01 22:00
2975,305,23,12.47666667,0.10333333300000001,59.66833333,0.0,0.0,2019-11-01 23:00
2976,306,0,11.405,0.43833333399999996,65.89166667,0.0,0.0,2019-11-02 00:00
2977,306,1,10.25666667,0.248333334,72.81833334,0.0,0.0,2019-11-02 01:00
2978,306,2,10.01166667,0.295,74.91,0.0,0.0,2019-11-02 02:00
2979,306,3,9.561666667,0.38833333299999995,77.49,0.0,0.0,2019-11-02 03:00
2980,306,4,8.966666666,0.168333333,78.27833334,0.0,0.0,2019-11-02 04:00
2981,306,5,8.806666667,0.0,79.19833333,0.0,0.000285003,2019-11-02 05:00
2982,306,6,9.043333334,0.0,77.95333334,0.0,0.01799958,2019-11-02 06:00
2983,306,7,8.838333334,0.0,79.275,0.052000000000000005,2.2996931000000003,2019-11-02 07:00
2984,306,8,9.575000001,0.67,78.19666667,0.5006666670000001,17.929506200000002,2019-11-02 08:00
2985,306,9,11.61,0.748333334,71.91833334,1.042,31.00875,2019-11-02 09:00
2986,306,10,13.55,0.43333333399999996,67.28833334,1.120666666,40.161436,2019-11-02 10:00
2987,306,11,15.68166667,0.43,61.63166667,1.4186666669999999,52.179488,2019-11-02 11:00
2988,306,12,17.13333333,0.546666667,59.795,1.22,42.512739,2019-11-02 12:00
2989,306,13,18.03166667,0.796666667,58.53833334,1.269333333,35.475511,2019-11-02 13:00
2990,306,14,18.79,0.581666667,54.58333333,1.068666667,30.167685,2019-11-02 14:00
2991,306,15,18.94666667,1.006666667,53.49,0.778666667,19.529869,2019-11-02 15:00
2992,306,16,18.76666667,0.818333333,54.90833333,0.528666666,13.2156473,2019-11-02 16:00
2993,306,17,18.20333333,0.276666667,57.63666667,0.070666667,0.8796096999999999,2019-11-02 17:00
2994,306,18,17.37333333,0.12,62.64833334,0.0,0.04982902,2019-11-02 18:00
2995,306,19,16.75833334,0.575,66.96666666,0.0,0.003867578,2019-11-02 19:00
2996,306,20,16.17666667,0.19833333399999997,69.155,0.0,0.0,2019-11-02 20:00
2997,306,21,15.77166667,0.0,71.99833333,0.0,0.0,2019-11-02 21:00
2998,306,22,15.315,0.0,74.4,0.0,0.0,2019-11-02 22:00
2999,306,23,14.69666667,0.235,77.30166667,0.0,0.0,2019-11-02 23:00
3000,307,0,14.16,0.18833333300000002,80.485,0.0,0.0,2019-11-03 00:00
3001,307,1,13.86833333,0.163333333,81.89166667,0.0,0.0,2019-11-03 01:00
3002,307,2,13.755,0.0,81.59666667,0.0,0.0,2019-11-03 02:00
3003,307,3,13.29666667,0.0,82.5,0.0,0.0,2019-11-03 03:00
3004,307,4,12.50166667,0.0,85.695,0.0,0.0,2019-11-03 04:00
3005,307,5,11.98166667,0.0,88.09833333,0.0,0.000285003,2019-11-03 05:00
3006,307,6,11.58333334,0.108333333,88.105,0.0,0.01699958,2019-11-03 06:00
3007,307,7,11.21333333,0.0,88.27166667,0.017333333,1.9926931,2019-11-03 07:00
3008,307,8,11.47833333,0.0,88.75833333,0.308666667,10.8645062,2019-11-03 08:00
3009,307,9,12.05,0.49,87.78666667,0.7566666670000001,25.99275,2019-11-03 09:00
3010,307,10,13.09833333,0.78,83.86833333,0.99,43.853436,2019-11-03 10:00
